GROUPCODE	QQNUM	CAPTURE_TIME	IP	IPAREAID	CONTENT	_QUERY_MATCHTERMS	DotIP	Position
807677486	1822714691	20200927073553	2432677218	371329	已成功切换到文字，有利于防屏蔽哦	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927073553	2432677218	371329	设置成功	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073557	2432677218	371329	开启发片功能	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073605	2432677218	371329	搜索国产	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073611	2432677218	371329	看国产	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927073742	2432677218	371329		807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927073742	2432677218	371329	快).* *. 设置[上面/中间/下面] 广告XX/取消广告.* *. 设置播放器广告XX/设置域名XX.* *. 设置跳转链接xx/设置跳转广告xx.* *. 搜片xx	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073742	2432677218	371329	菜单	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073747	2432677218	371329	接口初始化	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927073748	2432677218	371329	切换成功，当前视频为随机视频	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927073748	2432677218	371329	小尾巴链接设置成功，当前小尾巴广告为：  http://baidu.com/	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927073748	2432677218	371329	已成功切换到文字，有利于防屏蔽哦	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927073748	2432677218	371329	设置成功	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073755	2432677218	371329	搜索国产	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927073756	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/cd650Z?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073805	2432677218	371329	搜索百合	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073810	2432677218	371329	搜索动漫	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073816	2432677218	371329	搜索3d	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073945	2432677218	371329	搜索人妻	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927073946	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/hZrTD7?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927073953	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/owO5E705?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073953	2432677218	371329	搜索车	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927073959	2432677218	371329	搜索医院	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927074003	2432677218	371329	搜索学校	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927074246	2432677218	371329	搜索饮料	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927074254	2432677218	371329	搜索明天	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927074547	2432677218	371329		807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927074547	2432677218	371329	快).* *. 设置[上面/中间/下面] 广告XX/取消广告.* *. 设置播放器广告XX/设置域名XX.* *. 设置跳转链接xx/设置跳转广告xx.* *. 搜片xx	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927074547	2432677218	371329	菜单	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927074550	2432677218	371329	接口初始化	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927074551	2432677218	371329	小尾巴链接设置成功，当前小尾巴广告为：  http://baidu.com/	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927074551	2432677218	371329	已成功切换到文字，有利于防屏蔽哦	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927074551	2432677218	371329	设置成功	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927074557	2432677218	371329	发片功能开启了，尽情看片吧！	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927074557	2432677218	371329	开启发片功能	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927074606	2432677218	371329	搜索喝水	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927074641	2432677218	371329	搜索沙雕	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927074645	2432677218	371329		807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927074645	2432677218	371329		807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927074919	2432677218	371329		807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075126	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/cd650Z?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075126	2432677218	371329	搜索国产	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075132	2432677218	371329	搜索洗澡	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075137	2432677218	371329	搜索动漫	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075531	2432677218	371329	菜单	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075535	2432677218	371329		807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075535	2432677218	371329	快).* *. 设置[上面/中间/下面] 广告XX/取消广告.* *. 设置播放器广告XX/设置域名XX.* *. 设置跳转链接xx/设置跳转广告xx.* *. 搜片xx	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075535	2432677218	371329	菜单	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075538	2432677218	371329	取消广告成功，当前无广告 上部分内容为 精品福利 中间内容为 点击播放 小尾巴内容为 小尾巴 下面部分内容为 长按可以转发 播放器广告内容为 欢迎观看 跳转链接内容为 http://baidu.com/ 跳转广告内容为 转发永久保存 无 无 无	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075538	2432677218	371329	接口初始化	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075539	2432677218	371329	小尾巴链接设置成功，当前小尾巴广告为：  http://baidu.com/	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075539	2432677218	371329	已成功切换到文字，有利于防屏蔽哦	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075539	2432677218	371329	设置成功	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075544	2432677218	371329	开启发片功能	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075549	2432677218	371329	搜索洗澡	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075550	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/wVDIddlA?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075556	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/7586y2?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075556	2432677218	371329	搜索饮料	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075601	2432677218	371329	搜索吃饭	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075606	2432677218	371329	搜索早餐	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075607	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/b7Wp2C?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075615	2432677218	371329	搜索起床	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075621	2432677218	371329	搜索起床	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075637	2432677218	371329	搜索起床	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075645	2432677218	371329	搜索动漫	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075731	2432677218	371329	菜单	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075732	2432677218	371329		807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075732	2432677218	371329	奸 .* *. 女优	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075732	2432677218	371329	看小说 .* PS:资源都不同,无法加载可参数换个试试  .	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075736	2432677218	371329	接口初始化	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075737	2432677218	371329	切换成功，当前视频为随机视频	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075737	2432677218	371329	取消广告成功，当前无广告 上部分内容为 精品福利 中间内容为 点击播放 小尾巴内容为 小尾巴 下面部分内容为 长按可以转发 播放器广告内容为 欢迎观看 跳转链接内容为 http://baidu.com/ 跳转广告内容为 转发永久保存 无 无 无	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075737	2432677218	371329	小尾巴链接设置成功，当前小尾巴广告为：  http://baidu.com/	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075737	2432677218	371329	已成功切换到文字，有利于防屏蔽哦	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075737	2432677218	371329	设置成功	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075745	2432677218	371329	发片功能开启了，尽情看片吧！	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075745	2432677218	371329	开启发片功能	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075750	2432677218	371329	搜索吃饭	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075751	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/G3TE4u3?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075754	2432677218	371329	搜索浴室	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075755	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/oA62K9?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075759	2432677218	371329	搜索起床	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075800	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/l7Aba7?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927075818	2432677218	371329	搜索沙雕	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927075819	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/LQGW5164?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927081009	2432677218	371329	搜索国产	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927081010	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/cd650Z?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927082432	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/gkki3KOu?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927082432	2432677218	371329	搜索可乐	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927082441	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/8PnzXS7K?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927082441	2432677218	371329	搜索神探	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927084251	2432677218	371329	搜索3d	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927084252	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/7MgtEn?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927084335	2432677218	371329	搜索36d	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927084336	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/vzVa3kVI?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927085213	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/fpWiEkA?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927085254	2432677218	371329	搜索国产	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927085255	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/cd650Z?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927085449	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/c8MXa149?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927085534	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/WijvO6?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927085604	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/hvkQ6Y9q?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927085623	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/kuuGGUZ?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927085639	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/zgQhhK?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927085726	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/X9qm0u?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927090500	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/0J7tLS?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927090720	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/916xaC?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927090833	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/g6fUsaa?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927104926	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/LQGW5164?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927111351	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/283ezv?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927111351	2432677218	371329	搜索群员	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927111707	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/nMslBl?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927111725	2432677218	371329	6 86eA1B8f598885b7c0c4cd      50kCIsrJYChxahXXyH188DC15C71E9541FF0A790BD0B393340.jpgA	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927111725	2432677218	371329	6 86eA1B8f598885b7c0c4cd      50kCIsrJYChxahXXyH188DC15C71E9541FF0A790BD0B393340.jpgA	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927113958	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/bOxsloMa?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927114214	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/z9XsYWKC?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927125852	2432677218	371329	搜索高中生	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927125855	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/HX8z3C7d?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927133833	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/hvkQ6Y9q?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927133915	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/G3TE4u3?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927134052	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/K56NFwO?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927134117	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/N015jKbf?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927134144	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/wQ8BoeJ?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927134702	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/Qs22XI?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927135157	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/kuuGGUZ?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927135213	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/LQGW5164?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927135405	2432677218	371329	点开就行啊	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927135437	2432677218	371329	或者复制到浏览器打开	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927135528	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/iDtU3Soo?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927135553	2432677218	371329	辅助到浏览器	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927135609	2432677218	371329	复制到浏览器打开	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927135726	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/q82ep6?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927140028	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/J9F0Mi?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927140330	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/hvkQ6Y9q?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927140338	2432677218	371329	想啥呢	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927140516	2432677218	371329	【框架前部分】https://t.tikuti.cn/n27dqqn?_wv=3【框架后部分】	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927140528	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/NZozowh?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927145418	2432677218	371329	搜索新人	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927145421	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/39qvW8cx?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927152622	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/nMslBl?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927152644	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/0m5Tqq4?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927163416	2432677218	371329	搜索新人	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927163417	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/39qvW8cx?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927164059	2432677218	371329	开车不积极啊	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927164114	2432677218	371329		807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927164115	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/Yaj9NlB?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927181102	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/290CMQo?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927183143	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/m7R6g02t?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927183231	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/8K7xe17G?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927184032	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/u9YxFB?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927190253	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/QcTVW125?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927190310	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/yl1KE60R?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927190315	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/3HCu9crI?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927190446	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/0QV48zd?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927190515	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/TYnYNm?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927190643	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/1NFOUc?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927190706	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/U1l8nL?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927190822	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/s2BoNJIY?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927190859	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/lob6NVL?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927191037	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/4e4FFu1?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927192945	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/52G4Ibu?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927193203	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/WYR771kV?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927193248	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/K2m779?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927193927	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/c8MXa149?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927194312	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/rE6Bc9N3?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927194513	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/fpWiEkA?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927194520	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/kKiRoCP3?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927202200	2432677218	371329	搜索晚上	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927202201	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/0pl28s4?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927202211	2432677218	371329	搜索沙雕	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927202212	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/LQGW5164?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927202930	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/s0MU0z?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927202950	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/n14RCF?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927203934	2432677218	371329	不能搜你看的是鬼吗	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927204634	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/zEKlPsO?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927205125	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/dyGAf3iv?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927205352	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/9Vc64a?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927205413	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/mzDpFoM?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927205449	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/HXDN4nh?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927205510	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/T0vgp6m?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927210746	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/mdKhch8T?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927211017	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/2Eeia1?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927211046	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/g6fUsaa?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927211109	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/N015jKbf?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927211125	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/61ZIF86D?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927211158	2432677218	371329	搜索晚安玛卡巴卡	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927211159	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/1NVTaL5?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	1822714691	20200927211302	2432677218	371329	精品福利 点击连接播放：https://t.tikuti.cn/Wco06XZ?_wv=3 长按可以转发	807677486	144.255.181.98	中国山东省临沂市
807677486	3055104347	20200927211516	2432677218	371329	搜索汽车	807677486	144.255.181.98	中国山东省临沂市
